run,hiker,delta_x,delta_y,steps
2252,1,-957.6196140889317,-290.3127338733946,826421
2252,2,684.7152624301245,-729.1718658012117,155543
2252,3,-717.4995189437618,697.1631064968683,483595
2248,1,-992.2933615422551,127.39227704100261,412072
2248,2,-860.5988663531423,-509.47661215124805,677065
2248,3,-36.874727945252104,-1000.0419503750379,1147131
2249,1,756.7105857874096,654.8151630624211,535134
2249,2,-997.019272857829,-82.24367642074091,1094800
2249,3,-994.4467854397134,109.5963582954846,579951
2242,1,-150.2901719648208,988.9073424338952,1798938
2242,2,782.0143792898065,-623.3870034124055,370781
2242,3,-9.196940607590342,1000.3667808741418,2826441
2260,1,947.7364584576886,-319.71293648338576,252037
2260,2,499.0667648034795,-867.1015142318386,345978
2260,3,-220.7523171072253,-975.8150505815552,667133
2251,1,-908.1014698514857,418.8552606862195,1993137
2251,2,247.765580463966,968.9744810698196,690604
2251,3,-978.054843425802,-208.5988090406122,711214
2254,1,990.7799457494874,-136.3476873012217,451356
2254,2,748.4613163268419,-663.5469156195082,404066
2254,3,-910.4011494749732,-414.1903403763871,2233472
2255,1,-943.0294663603675,333.4787304944098,580172
2255,2,980.2513292121248,199.95248560734782,1475181
2255,3,-901.874152254361,432.30506917041737,888823
2259,1,852.568561960476,-523.1236949410879,1341701
2259,2,-35.88569794588852,-1000.2572836353515,647003
2259,3,789.1522607393117,614.9117470300312,292552
2250,1,819.8137540963685,-572.8338150098737,2648453
2250,2,471.19151621347555,-883.0834531445739,1243306
2250,3,-922.3479751758016,-386.6509933804184,338508
2257,1,954.3081717043342,298.8319533706943,548490
2257,2,371.2898136059436,-928.9020176135355,1586869
2257,3,952.6439098857578,-304.11445004291033,686204
2261,1,-66.93343089320783,997.8227614671982,1276960
2261,2,165.6049029682043,986.9384690290675,814777
2261,3,-816.7472670122446,577.2631899118749,422355
2258,1,-766.395069624763,642.6053259082603,960748
2258,2,609.4930781041642,-793.5147642311958,765041
2258,3,268.5515718343598,963.324829032819,1243877
2256,1,-577.7718888893237,-816.8350069494556,689199
2256,2,144.8351181971443,989.457320099327,1316165
2256,3,1000.4282889995869,21.59155976309014,2028905
2269,1,-453.68059633286566,-892.0070355385633,509801
2269,2,962.9090148630262,270.0878132004158,374371
2269,3,143.7380048518307,990.2849822276179,465465
2263,1,-924.3840938901451,382.9522449255059,731648
2263,2,-993.5357756400325,114.45715366943372,305821
2263,3,406.1453741035805,-914.2720091075032,1639969
2268,1,917.3384486386033,-398.18911315981234,510061
2268,2,654.8530861446893,-756.8491460269504,247407
2268,3,-909.6100730456726,415.82423313843435,1195357
2266,1,434.63980765315534,901.0277977874555,1065214
2266,2,221.177630593391,975.5381635906485,663434
2266,3,-925.0024690841321,-380.4721313280799,625500
2267,1,179.79652495475904,-984.0005948440198,741955
2267,2,-410.1006187442768,912.3882519592242,1320709
2267,3,55.668744569116576,-998.5531811838961,409024
2264,1,999.9247947653416,-31.355635424161605,889675
2264,2,-961.299029982124,276.4277928675943,1850739
2264,3,-930.3566734443791,-367.02141698687865,251976
2270,1,607.3897683386297,794.5880188700318,1416508
2270,2,549.8207414788695,-835.5326091644051,367575
2270,3,873.3275282013467,487.3782863461771,361597
2265,1,902.7203853315868,430.76530395302433,2260439
2265,2,-820.4527799800671,572.6873852425757,891829
2265,3,648.8519744652574,761.4168673906884,540528
2272,1,-655.2475270975617,756.3329239457681,807454
2272,2,-712.5268936090246,-703.0076153554861,166158
2272,3,-419.2181013667982,908.12583806828,1240556
2274,1,934.8240797474664,356.48627495257966,270009
2274,2,-466.6635788822658,-884.6354524690742,442628
2274,3,463.02181667621824,-886.835009311656,1165379
2262,1,182.77820784193744,983.777123059438,627387
2262,2,474.72035587315935,880.1579244480728,1748694
2262,3,-344.4244046192745,939.4944807543142,2638904
2273,1,-786.0242523466056,618.4014856545878,1038317
2273,2,-829.6006157096832,-558.9785519166304,511062
2273,3,140.00299232827555,-990.6556559293097,523953
2271,1,-119.61461806808616,-993.3376363695817,1048142
2271,2,403.08235358893,-916.1732848781787,985230
2271,3,658.8522583328103,752.3500119616264,837597
2277,1,653.8782003656275,756.7062580831903,635462
2277,2,-981.4776904420863,-196.11655986819915,228278
2277,3,580.0576908865083,815.1487720427872,614199
2278,1,466.33029079866765,-885.1022858665069,812595
2278,2,-120.81046783145925,992.8223549383451,821894
2278,3,145.31767447049947,-989.7814835979698,370581
2280,1,582.5125634090809,813.4440887541209,409735
2280,2,-798.2450153538548,-602.4759055863616,542976
2280,3,-850.2274756381461,528.062276721515,681050
2285,1,421.7317329320216,-906.8804881786166,262729
2285,2,738.4879816891848,674.6812351257403,548826
2285,3,-670.6121613977697,742.2022033255989,618499
2279,1,-978.4832102577859,-208.76000686692447,387136
2279,2,999.8627667254439,-20.323979501023786,1732577
2279,3,-650.2909615880586,-760.17924794377,802279
2275,1,-93.9777818555996,995.724878504284,461601
2275,2,-991.8218562579549,129.9232090008321,455277
2275,3,-606.1681759960319,795.7167061324697,2640820
2276,1,767.7184784854176,641.1111778336119,1498922
2276,2,-837.7992857131121,-546.0720711800179,519020
2276,3,525.9059471537777,-850.9598443775589,1856505
2282,1,-922.551385135614,386.9455252920164,750989
2282,2,-717.7563760279586,696.4363112805984,1058329
2282,3,-572.3519457882599,820.0635439384441,1141847
2284,1,-911.9155969874032,-410.5063239029282,250906
2284,2,580.7724803904639,814.0890931307812,1910286
2284,3,669.6522715039639,742.9467971800526,475124
2287,1,221.0153330029055,-975.3573805419649,989612
2287,2,636.1698603332509,771.9779101099388,835492
2287,3,-483.2309126960192,-876.2250822118597,555220
2288,1,-227.44783831348002,974.4091231674897,277737
2288,2,714.744812149342,699.789781316479,694620
2288,3,-216.54850275117815,-976.3483443456912,1419233
2291,1,312.9101923906828,950.4994337142787,1141482
2291,2,-993.1757603685057,-119.79040883623486,691975
2291,3,966.514254507965,-256.9873856141023,228186
2281,1,965.6733733852211,-260.8440093156152,693903
2281,2,93.35674070330558,-995.6753512633227,310041
2281,3,-809.7922743424376,587.1179731750456,3368897
2283,1,999.5959885288624,42.283642927873075,1232342
2283,2,497.8008072046464,-867.6642450774305,1922002
2283,3,-607.929672769339,794.8603547097003,1035745
2286,1,-717.8489660827724,-696.3342066457504,2055534
2286,2,-580.2823920643975,-815.1688131762753,947495
2286,3,-232.605785204092,972.6360496227959,1223418
2289,1,-920.1728194102496,-392.39923523223024,1878968
2289,2,687.0215577794843,-726.8100101237226,724029
2289,3,31.01629568241097,-999.7481427596927,428295
2296,1,129.96889076804445,-991.7555407890761,417552
2296,2,593.7162678664487,805.2558116229848,446244
2296,3,914.6577241412804,404.5816716562523,610331
2293,1,247.73544997678005,-969.0061863266485,473888
2293,2,978.4631329111519,206.90501567574984,893474
2293,3,990.0123022634328,142.6616943169673,1142668
2290,1,419.81229372128433,907.9991514844957,763967
2290,2,-1000.1770031599203,11.584296127132063,2265545
2290,3,-500.301348446395,-866.172267980204,530270
2294,1,138.98890068108105,-991.1557489822395,2024225
2294,2,-66.59694631312954,-997.9997143825805,397185
2294,3,994.8469578179597,-105.45443226276763,375614
2292,1,-996.3378869255323,86.30365355577457,682001
2292,2,-970.3942519742068,243.18902887587345,2009893
2292,3,-305.7809983791998,952.5330461980656,765904
2295,1,724.8348325910581,689.1326837820684,1668124
2295,2,-658.0865625070423,-753.4424607578314,288305
2295,3,-870.4657770445795,-492.4262832650753,1082254
2302,1,-250.75724326780278,968.557591638003,646845
2302,2,-39.38023890295867,999.4977817316312,376636
2302,3,157.7949356707719,987.927944412747,703226
2299,1,35.962576755307865,-999.554601730154,248573
2299,2,905.7069587630496,-424.8254482383097,538580
2299,3,932.9896790840118,-360.1207011107576,1892090
2297,1,-441.5351190201796,-897.6562528314947,629431
2297,2,683.9178178459142,-729.7927759756855,456762
2297,3,-826.8482850659968,-562.5296877196868,2100593
2307,1,346.5618595916344,938.8796077701369,961978
2307,2,-299.39555344681656,-954.443257730721,497385
2307,3,993.2917659828825,118.06203871506781,604342
2305,1,991.8108790292692,-128.53128035899056,491085
2305,2,-164.94976243314025,-987.0072665147505,660967
2305,3,900.9382791197854,-434.0839890440284,1491505
2298,1,979.1452825499991,-204.43472841729707,708600
2298,2,893.963789419229,449.0098040520014,1976032
2298,3,-221.4793827819543,975.3986148307713,1468925
2304,1,204.17735598434896,-979.327634420518,1200539
2304,2,904.703407772986,-426.6475784772656,1027151
2304,3,-608.1900288099177,-794.6545255825054,1394506
2300,1,-163.94301542973204,-986.7767161405237,337264
2300,2,-604.1793753133509,797.0417287317794,1830501
2300,3,-121.85847003593483,992.6532112530252,2308966
2309,1,-952.5439981533132,305.7633128685095,582851
2309,2,-982.8565742742375,-185.17359286217473,813056
2309,3,-523.6687571798067,-852.2530713505334,941732
2301,1,-530.0595268887164,848.2420968983178,1876610
2301,2,-624.6763519489471,781.3814246602002,1230247
2301,3,-571.1288901610362,-821.2454800732045,1062543
2303,1,-224.24208514908736,-974.8208047687993,2617133
2303,2,-698.7644744658958,-715.7818485336433,608111
2303,3,101.12522781354343,994.8877320123066,1057959
2308,1,-373.8699571207616,927.4905879037233,1164237
2308,2,0.692780515442962,-1000.5868401051578,361292
2308,3,-75.31093746572509,997.2234363567829,1617745
2306,1,643.4546360364151,765.551584771712,1954632
2306,2,-815.7457181736049,-578.9132978572363,1759842
2306,3,-191.82652389021143,981.7035105196558,582380
2310,1,899.0370311153465,-438.2167599765047,1930779
2310,2,623.7800713602448,-782.4242708885079,477065
2310,3,140.52824402653107,990.5201890378341,638947
2312,1,871.342602178795,491.22757429165785,342503
2312,2,-130.45099287169742,-991.5593076274115,1531406
2312,3,999.3230913712384,-45.75090759763992,1551542
2315,1,105.39162012394593,-994.7771614431601,351541
2315,2,-882.9241256449864,470.16599395559723,1958319
2315,3,-910.909459493505,-414.70690713547526,520270
2317,1,-730.5255276152812,-683.8621721092733,679489
2317,2,-332.95845084321627,-943.1254492088485,500110
2317,3,944.722794257468,-327.9938871346625,1028235
2311,1,80.02083761522863,-996.9289259590246,767448
2311,2,-853.8251763641854,-521.5680087368785,1283721
2311,3,-911.3736638973379,-411.7208589140229,1819580
2314,1,-823.3536717377199,-567.7521311511802,1054972
2314,2,521.6501964383148,-853.5995369331898,605263
2314,3,618.3902053791243,785.9139503695601,1613728
2321,1,-780.6925652423554,625.6065291302032,1221164
2321,2,189.10223018579387,-982.0747180929753,339160
2321,3,180.0004646009013,-984.1579277872802,532730
2316,1,999.8523534821572,39.16839579969525,1019848
2316,2,-790.9975833852349,611.8330713787157,1832388
2316,3,104.60615003572724,994.5366737473973,515501
2313,1,205.95051558271672,978.9462501980597,414994
2313,2,-610.1854596815351,792.3380360506172,554834
2313,3,-997.4398178907745,-75.29500375009155,3576689
2319,1,929.7026563459799,-368.5237752285545,1453936
2319,2,122.41580137544301,992.8343040946766,707705
2319,3,-995.1188273070206,102.17447680922308,781092
2320,1,518.0781650730141,856.20432567134,542671
2320,2,-708.2787123672647,706.0039786122351,1465624
2320,3,919.3523901697494,394.63758918685613,877481
2322,1,-999.4000746233814,39.82499579339053,879832
2322,2,-655.4618322126789,755.8217934376435,370140
2322,3,918.1886985338251,396.94996596554256,533896
2325,1,662.7756300213549,750.026702227237,629040
2325,2,719.2116316457077,695.4144502443738,638075
2325,3,-771.2279470116621,637.2122332960414,479984
2318,1,-787.2695334420755,617.6614297665717,2437722
2318,2,537.1890999784894,843.5243669182156,831181
2318,3,-980.714688512924,-199.10502994737612,1349962
2324,1,939.6015020364779,343.60427384453226,1158054
2324,2,-882.5817330368243,-470.81836762702216,289989
2324,3,-20.890053382620543,-999.808294449355,845182
2327,1,817.982998471717,575.2914677771591,244642
2327,2,-665.4034265015744,-747.1344823948295,870103
2327,3,881.5762420127044,-472.0861143764227,1876769
2330,1,-996.0557420563147,-89.73497614088173,426219
2330,2,-660.6112266964037,751.4797570587044,1666472
2330,3,-350.9801615250399,937.2698460617253,748653
2326,1,-932.9867103943652,-360.3430834404186,1282929
2326,2,-877.0306555657785,-482.17503499032586,601811
2326,3,-978.3807735066983,-207.8637502582087,1393503
2334,1,-981.3107803287846,-196.29790325771089,576797
2334,2,26.221588498990997,-999.7811241278134,325582
2334,3,802.6921993377725,-597.3886141611912,815608
2335,1,-455.4208522305704,-891.0075099679174,836399
2335,2,836.5910776161105,-548.5334245440418,319955
2335,3,-372.54725807674333,928.6352855253938,571695
2328,1,-400.2102698602161,916.6205783764261,455575
2328,2,940.6780391118712,341.9742031397317,1246890
2328,3,326.958622105479,-945.8664403613411,1836781
2323,1,182.86637390109988,-983.3266449950551,1602447
2323,2,-736.9980898879261,676.1678288375639,1700988
2323,3,945.2270580525894,-328.255962980597,1249435
2329,1,260.00061729506035,-966.3710737444403,505162
2329,2,739.0706473117592,673.7439004648306,2207593
2329,3,-673.3749838963993,-739.3050787920083,925206
2333,1,244.24641194590515,-969.887639651628,801290
2333,2,567.542197474625,-824.0596405480267,1617162
2333,3,717.4140275429138,-696.7184737981322,364382
2332,1,-752.3909774365895,-658.848734352862,1918427
2332,2,-364.7672452887458,931.1001610003202,757515
2332,3,995.8838606449037,97.67161611439496,1427284
2341,1,610.1981756842877,-792.6714146179781,536041
2341,2,-610.7839342898081,792.6406262792405,366179
2341,3,-394.6127720990137,919.684973349197,414090
2331,1,236.78670821950442,-972.0139821418294,1438442
2331,2,-997.8603765952312,-69.41437862636616,1710011
2331,3,730.6774611481081,684.1642480261901,1256231
2336,1,562.8883052651493,827.623667672359,350347
2336,2,351.3839987184231,-936.7126804282441,968086
2336,3,-308.5219280323889,951.3516795520143,1184968
2337,1,707.7667284879508,707.0109091577366,271154
2337,2,-549.5307105716072,-835.8200209636727,487641
2337,3,84.1381560054246,996.923908229561,1885575
2338,1,800.0789320656637,-600.5618870818699,1048107
2338,2,100.0485075801949,-995.2632152170821,1339358
2338,3,-959.827201294414,282.8479757967243,368763
2343,1,-984.7085691971522,176.28121428929154,977938
2343,2,-550.0133940841719,-835.9914577405191,584796
2343,3,-349.1072555582032,-937.1002060515304,884834
2347,1,-835.4403901169383,-550.7997564425168,544878
2347,2,955.345411426436,296.53819466148684,910405
2347,3,-647.76936205453,762.107218171688,817356
2339,1,-140.07212401801456,990.6981283186442,1895494
2339,2,-951.9617237238631,306.23411434203956,1082565
2339,3,933.328112415124,359.4329319302345,1043943
2345,1,917.317959318405,-398.56241109287555,754324
2345,2,-994.8397693363124,103.25819406843056,308108
2345,3,6.622633132690339,-1000.1868723042238,1499873
2351,1,-218.28132431433446,975.9562104437716,388626
2351,2,822.0023128176997,570.0595985303771,279161
2351,3,-738.2677485879473,674.8623827601491,615972
2342,1,882.1862824731477,471.1874096751683,608192
2342,2,-292.76805587139,-956.35347770607,2272707
2342,3,892.0355329348031,-453.31305124989257,868650
2340,1,996.3946908774233,89.88805736646322,658137
2340,2,407.83361070603513,913.7263601099343,2434459
2340,3,-96.98081945148559,995.7475490779093,1064153
2346,1,552.9344097477965,833.3053515842307,849028
2346,2,859.8840909254303,-511.9007652468962,1825515
2346,3,-378.9288726864974,925.4345615608997,708473
2349,1,-990.537526993731,-137.77920028357633,462808
2349,2,355.14801284055164,-935.1716575533767,957462
2349,3,999.9487908687397,23.96016184437343,1598963
2355,1,-861.3378686365812,509.73604308977696,303192
2355,2,852.4343653034324,-523.6926156680274,307113
2355,3,116.47922177490665,-993.3942853725617,779606
2354,1,-401.1584442411206,-916.0596304157873,499773
2354,2,823.0522646033533,569.0432778743216,746403
2354,3,803.6723252644857,595.7240480243129,287959
2350,1,-382.95123900742897,924.2364698252892,1016184
2350,2,-881.13046334703,473.24631440241046,1342887
2350,3,-109.3704020140841,994.5282481937478,1034177
2344,1,-928.7395339591918,371.2134148539574,2250772
2344,2,-903.2796910839793,430.16021174601815,520316
2344,3,978.0063460584407,210.84299427146254,2216836
2357,1,-272.5205844770203,-962.3129537437806,763088
2357,2,-842.0751353198727,-540.529670145104,262987
2357,3,208.95972923876866,-978.1067321848989,914565
2359,1,740.1917935044262,672.4023800888092,390713
2359,2,999.439944057897,42.114485123451,262530
2359,3,-267.1463843792849,-964.101728255725,1077232
2348,1,-446.9676229844845,-894.804956720652,2763760
2348,2,-560.4965892179541,828.8122508097275,1606362
2348,3,-225.76741546738222,-974.3812033648785,687275
2352,1,-849.9038583221406,-527.193210306235,686047
2352,2,906.7129709646549,421.88663337467585,1427437
2352,3,-352.1046858714645,936.6803437990175,944337
2360,1,980.4242994165146,-201.30065509770347,192304
2360,2,-991.1493030934581,136.82922070239954,431462
2360,3,638.6398433633942,-769.6278167079566,1032820
2363,1,-161.10679284316998,-987.0545101096748,262351
2363,2,7.7815676659095345,1000.0507923204927,750730
2363,3,391.5022978242616,921.1724290547804,326098
2358,1,667.6469409998856,-744.4927705200375,1168267
2358,2,-530.1257642082574,-848.1835853231444,930259
2358,3,989.178231401683,150.75443630662573,270569
2353,1,329.85783628220906,944.9726991128678,519343
2353,2,-716.8665201366013,697.9113176208344,1073932
2353,3,-804.5100240489654,-594.2632352256333,1851886
2361,1,-433.3667126438749,901.8448485764961,328285
2361,2,500.7091805902679,866.1304251651632,675322
2361,3,496.8149790678543,-868.7947859287126,1123922
2371,1,860.2158089069763,-511.3197309886397,340166
2371,2,897.8579763943576,-441.02335963728,250193
2371,3,-986.0185463562432,-167.1146672474039,271097
2356,1,-442.86637385222207,-897.1881330348913,1875490
2356,2,-250.27353528384464,-968.7206733320264,725683
2356,3,-988.2976612418963,-156.78176769610798,1820989
2367,1,-450.0043822794654,-894.0682814654288,958526
2367,2,943.869692162082,332.4361892590101,488582
2367,3,-179.16777102525583,984.3366812103816,429789
2366,1,-461.20011020115237,-888.2120207833907,992823
2366,2,104.16009129377255,994.880526507663,663819
2366,3,909.0985695283305,417.61063280706924,427635
2372,1,522.840148165999,853.0126263938367,783577
2372,2,-755.1459445010207,655.5863016900739,415456
2372,3,995.8112309010517,-99.0787107027636,367965
2364,1,-818.201269363241,575.8037232608323,360035
2364,2,935.6513213493171,354.82791641714175,1386067
2364,3,740.6173665727816,-672.3830367889209,867654
2370,1,-457.9657419855391,889.1693201292605,1003726
2370,2,982.2349639889052,188.21785604230618,662931
2370,3,-439.459638714392,898.6317679795023,690126
2365,1,760.1926760115888,650.3130189524836,469215
2365,2,103.4324945650835,-995.1350452186816,678507
2365,3,-607.5678489859561,794.5769783824665,1741052
2362,1,-988.3719149711508,-153.284762455678,2205346
2362,2,668.8200755158792,-744.268530303889,969788
2362,3,877.2726992580629,480.3735742992639,1329189
2369,1,-969.081493983989,246.99068323477923,509126
2369,2,949.7410064803917,-313.15428023172126,1164803
2369,3,749.632548474033,663.1319394308441,1890707
2377,1,904.9771561338139,-426.3581940347207,387722
2377,2,901.3262497113408,-434.9683198229794,543239
2377,3,-884.0965221988461,467.61403845340885,1038058
2368,1,931.372893151851,-365.0246944055465,3329827
2368,2,136.48747237682835,990.8255714673696,246342
2368,3,-532.4152980166798,-847.3421102623355,531239
2374,1,-369.8932990299161,-929.1472274841906,265938
2374,2,771.0971086446422,637.0197243065807,1785030
2374,3,580.1053243298429,814.5683261934523,476295
2381,1,-302.0575092207705,-953.4891070736033,623476
2381,2,-949.4340044529218,-315.27503319196296,840688
2381,3,-149.10095128464906,989.6475192843692,272543
2378,1,999.7960885265691,-25.84502158187749,1098878
2378,2,-71.40858649556947,997.6159991739661,1071362
2378,3,999.5033484455962,-44.79947824444133,285539
2376,1,-851.052479492837,526.0547024849227,551746
2376,2,906.7740949552084,-421.92645602456827,875278
2376,3,-707.2303766849752,707.1260842231623,2171650
2380,1,-735.3953508965749,-677.6671695651308,894363
2380,2,-212.06068926769785,978.1168625340811,1352987
2380,3,-317.1972355415463,948.5791280311527,692505
2379,1,-441.8762039702789,897.8732939580048,1076175
2379,2,937.0489098640564,-349.3004201154897,436989
2379,3,-993.6396600034489,119.42260539618593,2176703
2384,1,-520.4388534954724,-854.2302323256918,1631487
2384,2,-714.3408830050946,699.83617950961,307078
2384,3,997.5141421376859,80.4049717161505,717304
2386,1,-386.1013136559988,-922.6538723940077,286493
2386,2,437.51996488734227,900.0252377799397,2493472
2386,3,969.6809766155741,-244.61927315713578,346284
2373,1,170.7780647738281,985.4718201305686,964005
2373,2,-821.649028235875,570.7216520384848,4414480
2373,3,-999.9940750610317,-16.425847451583962,1112995
2375,1,-192.1056577806765,982.0772395461895,2957933
2375,2,-976.2734878951264,219.4272543293041,2589495
2375,3,690.0593952087079,-724.5606183750381,690318
2390,1,-46.32011804923931,-999.3769623732587,625746
2390,2,495.1676033375888,869.6528850873248,912334
2390,3,-80.24378880275617,-997.4530898115333,370523
2387,1,-181.81191062722542,-983.5034382071606,758815
2387,2,115.25213109290479,993.3730134512628,1604697
2387,3,-744.1984479938847,-668.8684899874922,550946
2389,1,-131.69123258398503,-991.7074784999328,629234
2389,2,61.57608467788491,-998.3780500344692,1844806
2389,3,945.6324716303615,326.74191538957854,391814
2382,1,-456.5580806869025,-890.1128315185647,1432861
2382,2,749.4822089613708,662.9634216457679,2972461
2382,3,68.70523754769502,997.809618836065,618806
2385,1,-308.6977036523925,951.8793491532194,266051
2385,2,164.267221898596,987.0061147739542,3560702
2385,3,847.5494508428519,531.1315794319441,699322
2383,1,-969.4297296563427,-246.9985386198877,2281255
2383,2,974.0192597943669,230.18921372427735,2625351
2383,3,973.3885040195167,230.8433751689197,220957
2392,1,979.1887121625546,-204.79401751462703,1097690
2392,2,996.5843596866546,-89.36742147114941,182547
2392,3,-595.2947364926284,-804.1215155441112,540466
2391,1,-966.2870240833371,257.7166830794813,1205495
2391,2,926.7052878528395,376.3963565378857,1138272
2391,3,793.9992412127629,-608.3690022239571,696935
2398,1,768.2142172645059,-641.3188508002308,461966
2398,2,-318.2559085569794,948.3781583153366,508312
2398,3,-403.47748311292,-914.9950749639289,645784
2397,1,431.6915228590196,902.1139668638502,1101009
2397,2,-971.7238767247453,-237.39031472663476,595150
2397,3,987.0819296508388,164.35967078020784,1062769
2393,1,-394.8479620865022,-918.8255260093165,1667422
2393,2,991.420202925126,132.758996742585,276356
2393,3,-128.7225759475502,992.1682454308252,1354372
2399,1,964.2442722202991,265.4128210399877,593621
2399,2,413.549818611261,911.3233723238666,1518807
2399,3,888.4535495982946,460.1867372757293,528226
2396,1,973.4096248935837,229.1733041102955,1461148
2396,2,-779.2892943406686,627.0883335566832,1158938
2396,3,1000.0249501351655,40.60113214106481,963620
2394,1,-135.02726770978398,-990.8532264747398,866280
2394,2,-428.9275960332045,904.193148494478,2154955
2394,3,-898.0690538705404,-440.9189280541209,958072
2395,1,967.7825050397187,-252.94704537855606,1228119
2395,2,-272.68192368704405,-962.9944300096777,835253
2395,3,-968.989135569534,247.66708848970072,1826118
2402,1,-596.2304156880889,803.5337266784666,1001872
2402,2,286.5148838220167,958.2158997575302,728146
2402,3,2.0419290105065713,1000.4431233383903,637525
2403,1,-792.5972874404824,610.0747807144942,161807
2403,2,-656.5531869395013,755.5136321484763,802786
2403,3,639.4698750703719,769.0435856350892,1543299
2388,1,-943.4352520780656,-331.9485077472999,1265950
2388,2,971.2126972039167,240.30055759264556,5340654
2388,3,955.8578184833257,-294.7808025893921,509734
2404,1,750.8220772900532,-660.8347107532277,600365
2404,2,-145.51948910871067,-989.5278662557229,966296
2404,3,-990.0185464912981,-147.47032300893216,327742
2406,1,202.1988878732953,-979.7081734347757,744746
2406,2,-999.7687202435137,-33.71270884570394,695511
2406,3,817.5206992712026,576.0963841428504,377604
2401,1,-749.3464070506628,-662.3293912280799,1450868
2401,2,88.09455068283329,997.0796731070025,1333717
2401,3,-538.9112489248973,-842.6079465791636,741465
2409,1,863.0930462683873,-505.8063746239404,661431
2409,2,-396.1879565934287,-918.9472611925062,265421
2409,3,419.2001004901389,908.1928663572678,527171
2410,1,596.5140633826087,802.6623206174345,399282
2410,2,-965.1855248171009,-261.7974408576026,575825
2410,3,-787.3008410984157,617.037854652905,467417
2407,1,-820.3379303620043,-572.2122228709516,845708
2407,2,-5.353551236343719,1000.4768458606783,932297
2407,3,570.2684319903763,-821.6571276870206,415126
2400,1,393.5502842135604,919.4614335158758,292315
2400,2,-8.632458660707925,1000.3877073010626,264423
2400,3,-350.62619406591995,-936.7932175537867,4931864
2411,1,486.2601745379515,-874.0919769893626,858420
2411,2,-994.7788853138698,102.40125824528138,479005
2411,3,30.91761952695512,1000.372331716896,938554
2405,1,-863.4901815199876,-505.172428009858,2739712
2405,2,-973.054270926424,233.6310912966355,598816
2405,3,613.3796980503163,-790.5473562696143,592963
2417,1,781.949116992571,623.700590414854,887659
2417,2,818.3160182768202,-575.6565003831959,107280
2417,3,-265.86681375981857,964.0830058375194,563186
2415,1,-648.4260582573961,761.4828808801053,950587
2415,2,578.2300313887796,-816.0080511608351,563259
2415,3,-920.4699779172042,-391.0369386844204,613483
2413,1,888.3466588313313,-459.58986098735136,1033919
2413,2,836.4985071717767,549.022767225629,466790
2413,3,-927.9460026682036,-373.26815820209913,1218918
2412,1,566.3262560642926,-824.5484350369527,1220757
2412,2,834.9463274160821,550.9204479169357,1171733
2412,3,207.31056295986033,-978.393630752079,618278
2414,1,-917.718349347535,-398.5548768188489,680387
2414,2,-984.2655845823936,178.25017955588999,659540
2414,3,901.5501729030357,-433.8743512903021,1368609
2416,1,-241.35368091421253,970.6007905705109,1502955
2416,2,922.8806093368707,385.1567910594001,490537
2416,3,943.2480131643345,332.7591586482001,488434
2419,1,983.4869336285426,185.46353849228657,395136
2419,2,-209.37028497924985,-978.2231581290312,588985
2419,3,-361.0843536153067,-932.7353261946281,600360
2408,1,-510.9610917463581,860.0071049078172,1524971
2408,2,-988.7601839962122,151.52991638505762,2499087
2408,3,-809.5333299377453,587.1286486626063,403792
2418,1,561.4452845935301,827.717722587021,1839352
2418,2,-541.7495214347946,-840.5748484130479,521910
2418,3,-989.1935527483411,-148.23748547149063,268857
2423,1,242.95888078569095,-970.5925929372081,253373
2423,2,883.6188475304347,-469.7690919729832,1483802
2423,3,869.7866671067943,493.9968839852087,713536
2420,1,-983.4982957911338,-181.2055249282325,2066125
2420,2,-370.6148320744199,-929.3053673504131,636949
2420,3,179.23756094543154,-984.3026163548062,531653
2422,1,-987.5738498886782,161.75461421018534,1627996
2422,2,985.4233725868836,-170.73013476699126,435740
2422,3,-403.49553046611766,915.1255415319563,673465
2428,1,-998.1139995127783,64.66506145091054,723402
2428,2,-948.4877198281177,318.025237343183,890005
2428,3,-793.0897068699625,-609.5861335356421,437827
2421,1,550.7032956069946,-834.7433971764137,1688826
2421,2,758.8148464597427,651.4589918797386,1071086
2421,3,187.69359116869458,982.3491242910162,561956
2426,1,656.5589061480372,-754.4587781469094,855619
2426,2,-740.9081705895438,-672.1962385732262,1524941
2426,3,-434.2943974843925,-901.1148284004574,295292
2429,1,949.2336736328563,315.1468080693827,438111
2429,2,-895.7939245676332,-444.94021363791296,1081195
2429,3,258.66810073286916,-966.1459903910867,400506
2424,1,153.81833998769707,-988.7329277376709,2382225
2424,2,51.43580536164946,998.9391463759252,455329
2424,3,-363.4034736373813,932.0141736035562,931587
2425,1,857.7896481508415,-514.4635100093116,1702418
2425,2,-420.6740117642531,-907.333651621739,1323197
2425,3,-316.6603967091796,948.8025816643308,587437
2434,1,45.43164614167634,999.0821214995243,361858
2434,2,-915.6209172460644,402.3466122155271,885191
2434,3,-980.2203483565171,201.06017348435302,179738
2432,1,-746.9074534126553,-665.3562032200068,365522
2432,2,-990.4312299350622,139.22562483858184,1053473
2432,3,438.36059399381276,-899.1029618376384,337706
2433,1,-935.6464337776088,353.97484500971103,1671908
2433,2,-935.4924633702984,-353.6027888222204,326075
2433,3,-482.3228690133908,876.2328157593229,276999
2427,1,761.8408073570679,647.934391274636,2575862
2427,2,-38.87911749182729,-999.9781311825128,500387
